Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
France,1599363208,AUDIO,20230326,0,237540,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599363208,"BTS - Respect"
France,1529573312,AUDIO,20230326,14,235893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1529573312,"SUPER JUNIOR-D&E - Change"
France,1599362862,AUDIO,20230326,15,234458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362862,"BTS - My Time"
France,1597707847,AUDIO,20230326,2,233552,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1597707847,"EVERGLOW - Back Together"
France,1609050016,AUDIO,20230326,1,232493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609050016,"TAEYEON - Heart"
France,1505287630,AUDIO,20230326,22,232263,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1505287630,"Kalash - Free Me"
France,1597697602,AUDIO,20230326,0,231467,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1597697602,"NCT U - Universe (Let's Play Ball)"
France,1651760893,AUDIO,20230326,15,227813,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1651760893,"Jukjae - Lights (feat. Yerin Baek)"
France,1599362625,AUDIO,20230326,0,226321,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362625,"BTS - Make It Right"
France,1598730627,AUDIO,20230326,19,225698,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730627,"BTS - Trivia 承 : Love"
France,1626816790,AUDIO,20230326,0,224040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816790,"NCT DREAM - It’s Yours"
France,1011334414,AUDIO,20230326,21,222500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1011334414,"Paille - Coucou freestyle, pt. 2"
France,1627573953,AUDIO,20230326,18,222067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627573953,"BTS - No More Dream"
France,1598662276,AUDIO,20230326,15,221620,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598662276,"BTS - Love Is Not Over (Full Length Edition)"
France,1598661251,AUDIO,20230326,15,221530,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598661251,"BTS - Love Maze"
France,1391241906,AUDIO,20230326,21,220965,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1391241906,"Busy Signal - Stay So"
France,1608994382,AUDIO,20230326,1,220716,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608994382,"TREASURE - DARARI"
France,1440843599,AUDIO,20230326,21,220533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440843599,"Kalash - Neo"
France,1514455504,AUDIO,20230326,21,217579,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1514455504,"RDX - Shake Your Bam Bam"
France,1381133050,AUDIO,20230326,20,215303,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1381133050,"J Capri & Charly Black - Whine & Kotch"
France,1569753934,AUDIO,20230326,2,215189,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569753934,"TOMORROW X TOGETHER - Anti-Romantic"
France,1658222141,AUDIO,20230326,0,215120,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1658222141,"NCT DREAM - Walk With You"
France,1483598534,AUDIO,20230326,23,215052,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1483598534,"Popcaan - Money Heist"
France,1597697611,AUDIO,20230326,1,212280,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597697611,"NCT U - Sweet Dream"
France,1618838989,AUDIO,20230326,18,211399,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618838989,"TOMORROW X TOGETHER - Thursday's Child Has Far To Go"
France,1634360919,AUDIO,20230326,15,211171,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1634360919,"STAYC - RUN2U (TAK Remix)"
France,1573857871,AUDIO,20230326,0,211093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1573857871,"Jukjae - Warm"
France,1607612144,AUDIO,20230326,1,210928,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1607612144,"Jung Kook - Stay Alive (Prod. SUGA of BTS)"
France,1467752274,AUDIO,20230326,21,209895,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1467752274,"Konshens - Gal a Bubble"
France,1609910846,AUDIO,20230326,0,207227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609910846,"STAYC - BUTTERFLY"
France,1615361077,AUDIO,20230326,0,207053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1615361077,"NCT DREAM - Glitch Mode"
France,1627576161,AUDIO,20230326,15,206208,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627576161,"BTS - Stay"
France,1518296686,AUDIO,20230326,21,204706,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518296686,"Charly Black - Indian Girl"
France,1106569252,AUDIO,20230326,20,204500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1106569252,"Vybz Kartel - Fever"
France,1547403585,AUDIO,20230326,15,204493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403585,"TREASURE - COME TO ME"
France,1467755575,AUDIO,20230326,23,204331,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1467755575,"Konshens - Walk and Wine (Gal a Bubble 3)"
France,1596532390,AUDIO,20230326,0,202313,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532390,"BTS - Telepathy"
France,1535649389,AUDIO,20230326,1,201947,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1535649389,"SEVENTEEN - All My Love"
France,1529573308,AUDIO,20230326,1,200787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1529573308,"SUPER JUNIOR-D&E - B.A.D"
France,1626816796,AUDIO,20230326,1,200747,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816796,"NCT DREAM - Better Than Gold"
France,1580999419,AUDIO,20230326,15,199919,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1580999419,"TOMORROW X TOGETHER - LO$ER=LO♡ER"
France,1592218515,AUDIO,20230326,18,198827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218515,"SUPER JUNIOR-D&E - Beautiful Liar"
France,1647718921,AUDIO,20230326,18,198631,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647718921,"TREASURE - HOLD IT IN"
France,1607381008,AUDIO,20230326,2,198053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1607381008,"TWICE - The Feels"
France,1558430435,AUDIO,20230326,18,196533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430435,"Weeekly - Butterfly"
France,1654548650,AUDIO,20230326,0,196508,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1654548650,"RM - Closer (with Paul Blanco & Mahalia)"
France,1376754913,AUDIO,20230326,20,195318,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1376754913,"RDX - Kotch"
France,1577394699,AUDIO,20230326,18,193212,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1577394699,"junsuh - Summer Night"
France,1633009360,AUDIO,20230326,0,192167,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633009360,"TWICE - Sandcastle"
France,1519469902,AUDIO,20230326,22,192004,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1519469902,"Vybz Kartel - Watch over Us"
France,1518296685,AUDIO,20230326,22,191765,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518296685,"TJ Records - Turn Around (feat. Konshens)"
France,1101163465,AUDIO,20230326,21,189837,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1101163465,"Dj Ken - Pépinière (feat. Kalash)"
France,1359519636,AUDIO,20230326,21,189649,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1359519636,"Aidonia - Bruki"
France,1535649382,AUDIO,20230326,15,189587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1535649382,"SEVENTEEN - Light a Flame"
France,1313120873,AUDIO,20230326,21,189091,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1313120873,"Busy Signal - Can't Get Enough"
France,828564605,AUDIO,20230326,21,188501,NATURAL_END_OF_TRACK,IPHONE,1,0,false,828564605,"Kalash - Independant Gyal (feat. Pompis)"
France,1580999543,AUDIO,20230326,2,188276,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1580999543,"TOMORROW X TOGETHER - MOA Diary (Dubaddu Wari Wari)"
France,1553524537,AUDIO,20230326,15,187573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524537,"TOMORROW X TOGETHER - Cat & Dog"
France,1571427235,AUDIO,20230326,2,187133,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571427235,"BamBam - riBBon"
France,665720738,AUDIO,20230326,21,187080,NATURAL_END_OF_TRACK,IPHONE,1,0,false,665720738,"Aidonia - Fi Di Jockey"
France,614858826,AUDIO,20230326,22,186266,NATURAL_END_OF_TRACK,IPHONE,1,0,false,614858826,"Macka Diamond - Dye Dye (Raw)"
France,1569754017,AUDIO,20230326,1,186076,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569754017,"TOMORROW X TOGETHER - No Rules"
France,1553524109,AUDIO,20230326,2,185520,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524109,"TOMORROW X TOGETHER - Blue Orangeade"
France,1345066840,AUDIO,20230326,21,185092,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1345066840,"Kalash - Guapa"
France,1535649373,AUDIO,20230326,2,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1535649373,"SEVENTEEN - HOME;RUN"
France,1633009353,AUDIO,20230326,1,183989,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633009353,"TWICE - Voices of Delight"
France,1477917618,AUDIO,20230326,0,183640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1477917618,"SuperM - No Manners"
France,1558430430,AUDIO,20230326,0,183387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430430,"Weeekly - Yummy!"
France,1589497195,AUDIO,20230326,2,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
France,1592218517,AUDIO,20230326,2,179480,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218517,"SUPER JUNIOR-D&E - Feel That Feelin'"
France,1089516964,AUDIO,20230326,20,177946,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1089516964,"Sorrow - Hala APK (feat. MT & Niko)"
France,1551739815,AUDIO,20230326,2,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
France,648164682,AUDIO,20230326,22,172019,NATURAL_END_OF_TRACK,IPHONE,1,0,false,648164682,"Mr. Vegas - Bruk It Down"
France,804217310,AUDIO,20230326,"20, 21",169849,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,804217310,"JmaX - Fanatique Girl"
France,1451723108,AUDIO,20230326,20,168281,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1451723108,"Whyneed - Cock Up (feat. Izzy & QLM Jolem Sanchez)"
France,1497827986,AUDIO,20230326,20,166160,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1497827986,"Shenseea - Foreplay"
France,1633261047,AUDIO,20230326,15,165340,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261047,"j-hope - Safety Zone"
France,1598661512,AUDIO,20230326,1,164457,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598661512,"BTS & Megan Thee Stallion - Butter (Megan Thee Stallion Remix)"
France,1625319677,AUDIO,20230326,2,162427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319677,"SEVENTEEN - 'bout you"
France,1492315005,AUDIO,20230326,20,160680,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1492315005,"Charly Black - Vacation"
France,1569754004,AUDIO,20230326,15,159750,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569754004,"TOMORROW X TOGETHER - Magic"
France,1088815876,AUDIO,20230326,20,158354,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1088815876,"Elji - Tagada (feat. Sorrow)"
France,1609050009,AUDIO,20230326,15,157987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609050009,"TAEYEON - Set Myself On Fire"
France,1212037513,AUDIO,20230326,20,154932,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1212037513,"Kryssy - Dem a fraid"
France,1467870870,AUDIO,20230326,20,150465,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1467870870,"Sorrow - Je suis caisson"
France,1011334410,AUDIO,20230326,21,149381,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1011334410,"Paille - Coucou freestyle, pt. 1"
France,1108767129,AUDIO,20230326,21,147122,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1108767129,"Gifta - Ligne de mire"
France,1459446510,AUDIO,20230326,21,147000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1459446510,"Drexi - Frozen"
France,1492387519,AUDIO,20230326,22,144574,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1492387519,"Mr. Vegas - Adamis"
France,1353362280,AUDIO,20230326,21,144007,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1353362280,"Kryssy - Bad cendrillon (feat. DJ Glad) [Edit]"
France,1600575365,AUDIO,20230326,1,142500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1600575365,"Ryan Castro - Mujeriego"
France,1633261062,AUDIO,20230326,0,139308,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261062,"j-hope - Future"
France,1336802338,AUDIO,20230326,20,139200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1336802338,"Charly Black - Tan Tuddy"
France,1505291861,AUDIO,20230326,21,138000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1505291861,"Whyneed - On Fleek (feat. Izzy)"
France,1387072087,AUDIO,20230326,20,133867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1387072087,"Whyneed & Izzy - Bad Lightning"
France,1089517009,AUDIO,20230326,20,113241,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1089517009,"Sorrow - Son mwen"
France,1478900539,AUDIO,20230326,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1478900539,"Yanii - Dans la peau (feat. JmaX)"
France,1440919042,AUDIO,20230327,0,310347,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440919042,"Kalash - Moments gâchés (feat. Satori)"
France,1654548658,AUDIO,20230327,19,273500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1654548658,"RM - Wild Flower (with 조유진)"
France,1447412295,AUDIO,20230327,19,251258,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1447412295,"Kirk Franklin - Love Theory"
France,1599362618,AUDIO,20230327,"11, 19",226644,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1599362618,"BTS - Boy With Luv (feat. Halsey)"
France,1626816790,AUDIO,20230327,10,224040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816790,"NCT DREAM - It’s Yours"
France,1533455290,AUDIO,20230327,10,223492,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455290,"TOMORROW X TOGETHER - Ghosting"
France,1640082946,AUDIO,20230327,20,218867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1640082946,"TOMORROW X TOGETHER - Hitori no Yoru"
France,1618838989,AUDIO,20230327,10,211399,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618838989,"TOMORROW X TOGETHER - Thursday's Child Has Far To Go"
France,1573857871,AUDIO,20230327,19,211093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1573857871,"Jukjae - Warm"
France,1609910846,AUDIO,20230327,10,207227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1609910846,"STAYC - BUTTERFLY"
France,1623303130,AUDIO,20230327,19,206253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303130,"ASTRO - Light the sky"
France,1596532390,AUDIO,20230327,10,202313,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532390,"BTS - Telepathy"
France,1647718921,AUDIO,20230327,10,198631,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1647718921,"TREASURE - HOLD IT IN"
France,1446231541,AUDIO,20230327,20,197601,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1446231541,"EXO - Love Shot"
France,1558430430,AUDIO,20230327,10,183387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430430,"Weeekly - Yummy!"
France,1411866705,AUDIO,20230327,0,183301,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1411866705,"Paille - LALALAND"
France,1189344810,AUDIO,20230327,0,173465,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1189344810,"Konshens - Bruk Off Yuh Back"
France,1524457759,AUDIO,20230327,19,172245,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1524457759,"MAX - Blueberry Eyes (feat. SUGA of BTS)"
France,1623303127,AUDIO,20230327,10,169253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1623303127,"ASTRO - Candy Sugar Pop"
France,1621034213,AUDIO,20230327,10,165642,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1621034213,"iKON - GOLD"
France,1659623731,AUDIO,20230327,0,152189,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1659623731,"Sorrow - Ta Copine"
France,1381133858,AUDIO,20230327,0,150280,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1381133858,"Konshens & J Capri - Pull up to Mi Bumper"
France,1600575365,AUDIO,20230327,10,142500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1600575365,"Ryan Castro - Mujeriego"
France,1649563461,AUDIO,20230328,10,282463,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1649563461,"JIN - The Astronaut"
France,1627577723,AUDIO,20230328,23,264481,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627577723,"BTS - For Youth"
France,1547403589,AUDIO,20230328,23,256453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547403589,"TREASURE - ORANGE"
France,1598730982,AUDIO,20230328,10,251280,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730982,"BTS - Answer : Love Myself"
France,1598730973,AUDIO,20230328,21,240362,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730973,"BTS - Epiphany"
France,1571363159,AUDIO,20230328,21,232227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363159,"SEVENTEEN - Heaven's Cloud"
France,1599362625,AUDIO,20230328,10,226321,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362625,"BTS - Make It Right"
France,1598662276,AUDIO,20230328,22,221620,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598662276,"BTS - Love Is Not Over (Full Length Edition)"
France,1608994382,AUDIO,20230328,23,220716,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608994382,"TREASURE - DARARI"
France,1553524708,AUDIO,20230328,20,217028,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524708,"TOMORROW X TOGETHER - 20cm"
France,1569753934,AUDIO,20230328,22,215189,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569753934,"TOMORROW X TOGETHER - Anti-Romantic"
France,1625319666,AUDIO,20230328,21,214893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319666,"SEVENTEEN - Domino"
France,1553524574,AUDIO,20230328,20,214341,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524574,"TOMORROW X TOGETHER - Roller Coaster"
France,1551739806,AUDIO,20230328,22,213000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739806,"SEVENTEEN - 247"
France,1533455296,AUDIO,20230328,22,210549,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455296,"TOMORROW X TOGETHER - We Lost The Summer"
France,1495772338,AUDIO,20230328,10,209338,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1495772338,"SUPER JUNIOR - Shadow"
France,1558430433,AUDIO,20230328,21,205373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430433,"Weeekly - After School"
France,1627575780,AUDIO,20230328,21,204940,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627575780,"BTS - Run BTS"
France,1551739807,AUDIO,20230328,21,202053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739807,"SEVENTEEN - Second Life"
France,1597697608,AUDIO,20230328,10,201996,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1597697608,"NCT U - Round&Round"
France,1497659127,AUDIO,20230328,23,200766,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1497659127,"iKON - All the World"
France,1551739589,AUDIO,20230328,22,200413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739589,"SEVENTEEN - Lie Again"
France,1580999419,AUDIO,20230328,22,199919,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1580999419,"TOMORROW X TOGETHER - LO$ER=LO♡ER"
France,1592218515,AUDIO,20230328,22,198827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218515,"SUPER JUNIOR-D&E - Beautiful Liar"
France,1607381008,AUDIO,20230328,23,198053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1607381008,"TWICE - The Feels"
France,1535649374,AUDIO,20230328,10,197560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1535649374,"SEVENTEEN - Do Re Mi"
France,1627576711,AUDIO,20230328,22,196353,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627576711,"BTS - Outro : Ego"
France,1594803088,AUDIO,20230328,21,195040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1594803088,"Gaho - Lost my way"
France,1633009360,AUDIO,20230328,20,192167,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633009360,"TWICE - Sandcastle"
France,1533455297,AUDIO,20230328,20,191788,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533455297,"TOMORROW X TOGETHER - Wishlist"
France,1578841985,AUDIO,20230328,22,189307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1578841985,"ASTRO - MY ZONE"
France,1569280071,AUDIO,20230328,21,189253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569280071,"EVERGLOW - SALUTE"
France,1495759158,AUDIO,20230328,23,187293,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1495759158,"SUPER JUNIOR - Fly to the Moon"
France,1551735845,AUDIO,20230328,21,185253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735845,"SEVENTEEN - My My"
France,1660144217,AUDIO,20230328,21,180320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1660144217,"TWICE - MOONLIGHT SUNRISE"
France,1658222137,AUDIO,20230328,21,178680,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1658222137,"NCT DREAM - Tangerine Love (Favorite)"
France,1635656431,AUDIO,20230328,22,176973,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1635656431,"TWICE - Basics"
France,1625319677,AUDIO,20230328,22,162427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319677,"SEVENTEEN - 'bout you"
France,1633261159,AUDIO,20230328,21,159762,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633261159,"j-hope - Arson"
France,1613552734,AUDIO,20230328,20,157636,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1613552734,"JVKE - this is what heartbreak feels like"
France,1654548654,AUDIO,20230328,21,114026,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1654548654,"RM - Change pt.2"
France,1446231541,AUDIO,20230328,10,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1446231541,"EXO - Love Shot"
France,1508288865,AUDIO,20230329,21,260213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1508288865,"EXO - 24/7 (Live)"
France,1599172227,AUDIO,20230329,21,234178,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599172227,"BTS - HOME"
France,1553524696,AUDIO,20230329,21,230037,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1553524696,"TOMORROW X TOGETHER - Can't We Just Leave the Monster Alive?"
France,1598731056,AUDIO,20230329,21,227926,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1598731056,"BTS - Anpanman"
France,1657167617,AUDIO,20230329,21,218307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1657167617,"THE BOYZ - All About You"
France,1626816481,AUDIO,20230329,0,205133,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816481,"NCT DREAM - Beatbox"
France,1582747156,AUDIO,20230329,0,199027,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1582747156,"NCT 127 - The Rainy Night"
France,1558430434,AUDIO,20230329,0,198373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1558430434,"Weeekly - Uni"
France,1557227151,AUDIO,20230329,0,196547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1557227151,"SUPER JUNIOR - Raining Spell for Love (Remake Version)"
France,1632385430,AUDIO,20230329,0,189556,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1632385430,"NCT U - Rain Day"
France,1592218517,AUDIO,20230329,0,179480,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1592218517,"SUPER JUNIOR-D&E - Feel That Feelin'"
France,1624932774,AUDIO,20230329,21,168107,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624932774,"NAYEON - POP!"
France,1598730619,AUDIO,20230330,20,276708,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1598730619,"BTS - Serendipity (Full Length Edition)"
France,1596532204,AUDIO,20230330,19,254950,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532204,"BTS - Blue & Grey"
France,1633002149,AUDIO,20230330,16,246373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633002149,"SUPER JUNIOR - My Wish"
France,1596529071,AUDIO,20230330,20,245621,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596529071,"BTS - Pied Piper"
France,1626816791,AUDIO,20230330,20,242040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626816791,"NCT DREAM - Teddy Bear"
France,1597707847,AUDIO,20230330,10,239920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597707847,"EVERGLOW - Back Together"
France,1627573946,AUDIO,20230330,20,238628,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1627573946,"BTS - Born Singer"
France,1599363208,AUDIO,20230330,20,237540,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599363208,"BTS - Respect"
France,1599362862,AUDIO,20230330,20,234458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362862,"BTS - My Time"
France,1654548360,AUDIO,20230330,19,233688,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1654548360,"RM - Yun (with Erykah Badu)"
France,1574308371,AUDIO,20230330,20,233413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1574308371,"TAEYEON - Weekend"
France,1505287630,AUDIO,20230330,23,232263,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1505287630,"Kalash - Free Me"
France,1599362633,AUDIO,20230330,21,227275,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599362633,"BTS - Jamais Vu"
France,1553524111,AUDIO,20230330,"10, 16",224983,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1553524111,"TOMORROW X TOGETHER - CROWN"
France,1011334414,AUDIO,20230330,23,222500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1011334414,"Paille - Coucou freestyle, pt. 2"
France,1596532201,AUDIO,20230330,10,222243,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1596532201,"BTS - Fly To My Room"
